proj,layer,seed,optimizer,step,loss_plaintext,loss_O1A,loss_O1C,loss_absdiff_O1A,loss_absdiff_O1C,gradA_relation_err,O1A_A_update_relerr,O1A_B_update_relerr,O1C_A_update_relerr,O1C_B_update_relerr,O1A_dW_relerr,O1A_dW_cos,O1C_dW_relerr,O1C_dW_cos,O1A_optstate_relerr,O1C_optstate_relerr,T_in_orthogonal,T_out_orthogonal,A_gpu_adamw_safe,B_gpu_adamw_safe,O1C_A_in_tdx,O1C_B_in_tdx,nan_inf
up_proj,2,1234,adamw,10,1.1706337242112692,6.170984522417915,1.1706337242112694,5.000350798206646,2.220446049250313e-16,0.9850119970586576,0.2577048973523146,0.3603650189902161,7.052123073016574e-16,1.3629882189331175e-15,0.4302625860168743,0.9041963642701029,1.5203558110962533e-15,0.9999999999999637,8322.460002019929,7.000490462175869e-16,False,True,False,True,True,False,False
up_proj,2,1234,adamw,50,0.05480299855928057,1.285672095258795,0.05480299855928062,1.2308690966995144,4.85722573273506e-17,0.999365812446132,0.6697487457510279,0.9968115173914555,1.3501199464754233e-15,1.3554855962222422e-15,0.9944326373852381,0.24317960672155087,1.7157008885276983e-15,1.000000000000024,24349.114301332178,1.3847590076690993e-15,False,True,False,True,True,False,False
up_proj,3,1234,adamw,1,1.2973522348465456,1.2973522348465456,1.2973522348465456,0.0,0.0,2.76818788973834e-15,0.020008436492269414,5.68899350126943e-16,6.028024896415932e-17,5.68899350126943e-16,0.027777675134498137,0.9996141350812404,6.251853539007724e-16,0.9999999999999754,514.8093039644276,7.899895211324254e-17,False,True,False,True,True,False,False
up_proj,3,1234,adamw,10,1.1726042191313013,3.7642907975771203,1.1726042191313015,2.591686578445819,2.220446049250313e-16,0.9874863379915032,0.24630070061596637,0.3559375761715329,7.410027033913666e-16,9.41922680949216e-16,0.42165128373226474,0.9083313725892597,1.220555873246092e-15,1.0000000000000102,4712.242677672396,7.49537012851205e-16,False,True,False,True,True,False,False
up_proj,3,1234,adamw,50,0.05936837516441399,1.2620242198553517,0.05936837516441386,1.2026558446909377,1.3183898417423734e-16,1.0091908532338731,0.6532171089756834,0.9813740434428614,1.9858179179444915e-15,2.8294320384150597e-15,0.9920066871007779,0.24399559233219345,2.7303734201819855e-15,1.0000000000000293,6112.73685355977,2.0762954631444495e-15,False,True,False,True,True,False,False
up_proj,4,1234,adamw,1,1.3170102241158426,1.3170102241158426,1.3170102241158426,0.0,0.0,2.5564770131752206e-15,0.016055767308668405,4.517812943475574e-15,1.457895589678102e-16,4.517812943475574e-15,0.019561825523614126,0.9998086956969452,4.513544991224662e-15,0.9999999999999931,237.90237215541183,9.800869942188786e-17,False,True,False,True,True,False,False
up_proj,4,1234,adamw,10,1.1785556610098322,1.3656593050389814,1.1785556610098324,0.18710364402914914,2.220446049250313e-16,1.4339040167047516,0.244036260000765,0.3759762616404215,9.839117029047057e-16,4.409599085877858e-15,0.4322884946462996,0.9020803351952178,4.520499331351279e-15,1.000000000000019,1215.0005187280083,9.548919065786839e-16,False,True,False,True,True,False,False
up_proj,4,1234,adamw,50,0.09026191073076613,1.0346598556362412,0.09026191073076589,0.944397944905475,2.3592239273284576e-16,1.198850415116208,0.5985588571131315,0.9393941802252878,3.175756195445843e-15,4.593777967880787e-15,0.958844699627469,0.34425274589152954,4.277051194362567e-15,1.0000000000000084,1269.8705937066325,3.2216246143291326e-15,False,True,False,True,True,False,False
up_proj,5,1234,adamw,1,1.29135891100552,1.29135891100552,1.29135891100552,0.0,0.0,2.2608407330169012e-15,0.02027623442160108,3.524820276169028e-16,1.1548531453170853e-15,3.524820276169028e-16,0.02556638164109207,0.9996731379162173,1.1931633946917524e-15,1.0000000000000244,1187.6739283587106,9.970920988962215e-16,False,True,False,True,True,False,False
up_proj,5,1234,adamw,10,1.1550480631419695,1.6585295176684958,1.15504806314197,0.5034814545265263,4.440892098500626e-16,1.0764482465580811,0.24989453531328099,0.38356808329233466,1.3263921175043408e-15,7.860801761324598e-16,0.44401659814392974,0.8962245833340576,1.5290863306898897e-15,0.9999999999999877,36184.465711737066,1.2158049729167278e-15,False,True,False,True,True,False,False
up_proj,5,1234,adamw,50,0.057771324722903195,1.2607676743060405,0.057771324722903236,1.2029963495831373,4.163336342344337e-17,1.0746139557658638,0.6711806620404075,1.0045847363575926,1.6767855255877982e-15,1.6985052842598153e-15,1.000135070190132,0.2519139462592426,2.0389508977089728e-15,0.9999999999999984,29518.22351703811,1.6000356824332062e-15,False,True,False,True,True,False,False
up_proj,6,1234,adamw,1,1.320204941153644,1.3202049411536438,1.3202049411536438,2.220446049250313e-16,2.220446049250313e-16,2.4026398120476304e-15,0.017279772404769394,3.3508200684011938e-15,3.034948507143263e-17,3.3508200684011938e-15,0.021295600856153292,0.9997732749785444,3.427670144017733e-15,1.0000000000000098,912.1963366576667,3.525792690631726e-17,False,True,False,True,True,False,False
up_proj,6,1234,adamw,10,1.1816583641297989,1.4376215611270684,1.181658364129799,0.25596319699726955,2.220446049250313e-16,1.3509448185345936,0.25261912040863777,0.3828152393131145,8.671688057219168e-16,3.3409741926671466e-15,0.4377498834369431,0.8992201073436753,3.5330407357146936e-15,0.9999999999999931,12820.487489024443,8.605515090774847e-16,False,True,False,True,True,False,False
up_proj,6,1234,adamw,50,0.07281833438994119,1.2170620427738026,0.07281833438994138,1.1442437083838615,1.942890293094024e-16,0.9989701250628295,0.6655693887936242,1.0182901638664428,3.3060828483142758e-15,4.862994569221917e-15,1.005896438154935,0.2443828315234978,4.528178482940982e-15,1.0000000000000415,3043.2488352931455,3.284384316134782e-15,False,True,False,True,True,False,False
up_proj,7,1234,adamw,1,1.352831158622412,1.352831158622412,1.352831158622412,0.0,0.0,2.0307501436698836e-15,0.01849588327745144,4.269638822991745e-15,5.165602759634796e-17,4.269638822991745e-15,0.023500239561115993,0.9997238473542048,4.1969394703739934e-15,1.000000000000019,329.7458676329533,4.765727185816096e-17,False,True,False,True,True,False,False
up_proj,7,1234,adamw,10,1.211889310238421,4.320371798300322,1.211889310238421,3.1084824880619006,0.0,1.0178660110883162,0.24795651229163262,0.37248616662683426,7.866650591800754e-16,4.145544836244797e-15,0.4407894421246308,0.9012176877897231,4.128449011653181e-15,1.0000000000000124,3173.978270947791,7.697771386050783e-16,False,True,False,True,True,False,False
up_proj,7,1234,adamw,50,0.06488299739292937,1.3145003147725556,0.06488299739292933,1.2496173173796261,4.163336342344337e-17,1.0368823603430484,0.6553815100270645,1.0125330348663004,1.83888651479593e-15,2.5101827110881074e-15,1.001725174630883,0.2098982660777317,2.583110710846697e-15,1.0000000000000049,6866.945466792798,1.790741806801138e-15,False,True,False,True,True,False,False
up_proj,8,1234,adamw,1,1.3385911896549407,1.3385911896549407,1.3385911896549407,0.0,0.0,3.5959329482348885e-15,0.01959612188775707,7.81454955062017e-15,5.004345397561806e-16,7.81454955062017e-15,0.024570527592339544,0.9996981233054041,7.883231978440374e-15,0.9999999999999731,668.5461379269548,4.3010401707196796e-16,False,True,False,True,True,False,False
up_proj,8,1234,adamw,10,1.2040731143118562,1.5379345527382222,1.2040731143118564,0.33386143842636606,2.220446049250313e-16,1.1660384823045862,0.24414817870880642,0.3855653467546751,1.3456311609899253e-15,7.498819520857333e-15,0.44027131857425117,0.8981358085013276,7.67580912768182e-15,1.0000000000000226,12497.163352214562,1.3672666532983243e-15,False,True,False,True,True,False,False
up_proj,8,1234,adamw,50,0.06332180800054721,1.21938270226032,0.06332180800054683,1.156060894259773,3.7470027081099033e-16,1.0971876279735828,0.6673761343908374,1.0161064384275038,3.0169538628548213e-15,5.362804473833709e-15,1.0032361856711014,0.24405345276965112,4.9535554231584445e-15,1.000000000000005,4543.297380468644,2.9987503162370254e-15,False,True,False,True,True,False,False
up_proj,9,1234,adamw,1,1.3440712556643128,1.344071255664313,1.344071255664313,2.220446049250313e-16,2.220446049250313e-16,2.6187961798950706e-15,0.022777742422251137,2.644528864665502e-15,9.620088678713801e-15,2.644528864665502e-15,0.028305873834684518,0.9995996187763438,9.93511299024573e-15,1.0000000000000324,1411.64988909619,6.791990162885892e-15,False,True,False,True,True,False,False
up_proj,9,1234,adamw,10,1.2075186907574875,2.367423758255129,1.2075186907574875,1.1599050674976414,0.0,1.0113938335044663,0.24955084865581523,0.38139060234781486,9.450250216409335e-15,3.4794330447921143e-15,0.442151833229502,0.8975905664886433,9.998921593901214e-15,0.9999999999999527,52314.350936619645,6.793631823934495e-15,False,True,False,True,True,False,False
up_proj,9,1234,adamw,50,0.05544337753957412,1.3534274154147135,0.05544337753957423,1.2979840378751393,1.1102230246251565e-16,0.9938159064004068,0.6799706246916201,1.0041374481048204,8.148601468144952e-15,5.104877792094954e-15,0.996090642206405,0.24998949881204746,8.782932556959038e-15,0.9999999999999715,29131.888959490523,6.4096611216547705e-15,False,True,False,True,True,False,False
up_proj,10,1234,adamw,1,1.330333697323301,1.330333697323301,1.330333697323301,0.0,0.0,2.3818542026038483e-15,0.02456124608117975,4.944138700169362e-16,7.429901321044771e-17,4.944138700169362e-16,0.030909629070133317,0.999522870388432,4.951622754204199e-16,0.9999999999999948,1.0663712731097374,8.001456394482432e-17,False,True,False,True,True,False,False
up_proj,10,1234,adamw,10,1.19963723366847,1.1924333605251893,1.19963723366847,0.007203873143280637,0.0,0.25583216600024594,0.12014655122324072,0.031987850202715676,6.72157950026478e-16,8.721774899237449e-16,0.12160139987196783,0.9926861346044232,1.0981147737434822e-15,1.0000000000000209,1.036706876006797,6.7308488172282e-16,False,True,False,True,True,False,False
up_proj,10,1234,adamw,50,0.06482405332592181,0.06868959965992945,0.06482405332592181,0.0038655463340076385,0.0,1.583416444368804,0.36576073463455744,0.070212675948335,1.470774204777493e-15,1.7253556456377655e-15,0.37359215766534093,0.9361506784710681,1.9003476953212055e-15,1.0000000000000209,1.161537687633712,1.4655931702137285e-15,False,True,False,True,True,False,False
up_proj,11,1234,adamw,1,1.3393450224986045,1.339345022498604,1.339345022498604,4.440892098500626e-16,4.440892098500626e-16,2.414564728254462e-15,0.024573331430315308,1.5694533210161273e-15,1.711765966815992e-15,1.5694533210161273e-15,0.03133156594999983,0.9995092768862847,2.294079849651976e-15,0.9999999999999758,0.9766865579754789,1.8438326325523407e-15,False,True,False,True,True,False,False
up_proj,11,1234,adamw,10,1.2092102467106636,1.204373381704287,1.2092102467106631,0.0048368650063765894,4.440892098500626e-16,0.141609504296879,0.11679155294271282,0.022471469133380613,1.8557364544595044e-15,1.952339264028751e-15,0.11743800872103796,0.9931590440534184,2.6706436594687835e-15,1.0000000000000453,0.9959401272568271,1.977505233278149e-15,False,True,False,True,True,False,False
up_proj,11,1234,adamw,50,0.07044438834683307,0.07464224342207892,0.07044438834683307,0.0041978550752458516,0.0,0.4828932995724471,0.35564991058046774,0.0880515183987649,3.533223541504812e-15,4.986673323988387e-15,0.3637985428304567,0.9380719512437129,4.7086801443431784e-15,0.9999999999999812,1.0171068883742382,3.656435928279109e-15,False,True,False,True,True,False,False
up_proj,12,1234,adamw,1,1.3473677275099476,1.3473677275099476,1.3473677275099476,0.0,0.0,2.396682209966862e-15,0.023962433387876052,2.991266856940533e-15,4.5731566941897914e-17,2.991266856940533e-15,0.029282005872869343,0.9995714203842083,2.9605265680342145e-15,0.9999999999999984,1.003430795104182,7.645665236020648e-17,False,True,False,True,True,False,False
up_proj,12,1234,adamw,10,1.211137666255143,1.2050533572473736,1.211137666255143,0.006084309007769351,0.0,0.18563982354956673,0.12131603707511926,0.023798737949192426,5.933516621603675e-16,2.778743513165202e-15,0.11948635598931058,0.9929178074555127,2.821142794871905e-15,0.9999999999999654,0.9836635659807438,5.768657242510662e-16,False,True,False,True,True,False,False
up_proj,12,1234,adamw,50,0.08001139139950833,0.08194983023646903,0.08001139139950816,0.0019384388369606959,1.6653345369377348e-16,0.6688237138300946,0.3552887115169196,0.07465705778054128,1.3049083559708683e-15,1.8279572467532843e-15,0.36114089278722217,0.939176685622509,1.950480359957757e-15,0.9999999999999863,1.0519144105140212,1.2994473723616377e-15,False,True,False,True,True,False,False
up_proj,13,1234,adamw,1,1.3647586486632615,1.3647586486632615,1.3647586486632615,0.0,0.0,2.3717478747321745e-15,0.022249430487270096,3.1225878624068577e-15,4.723999557438823e-16,3.1225878624068577e-15,0.02794867818040311,0.9996095443215196,3.2132561743951835e-15,0.9999999999999827,0.9212544672309644,6.507495029675423e-16,False,True,False,True,True,False,False
up_proj,13,1234,adamw,10,1.2263545352364331,1.22302234290808,1.2263545352364331,0.003332192328353134,0.0,0.09382234879730637,0.11122009300705675,0.016010844068948718,9.591443630493103e-16,3.1034162838037584e-15,0.10948593807593558,0.9940775686578764,3.2813342322543626e-15,0.9999999999999969,0.9314851098462212,1.0684750322378501e-15,False,True,False,True,True,False,False
up_proj,13,1234,adamw,50,0.067024274977867,0.0650542765897102,0.06702427497786707,0.001969998388156799,6.938893903907228e-17,0.7327374028811189,0.31926623039837637,0.04484365158167986,2.2252366796964775e-15,3.1536204998907748e-15,0.3213387290860718,0.9525267407839277,3.028241001162471e-15,1.000000000000034,0.9308718011947428,2.209556786387045e-15,False,True,False,True,True,False,False
up_proj,14,1234,adamw,1,1.3626392295116492,1.3626392295116492,1.3626392295116492,0.0,0.0,2.518280840860471e-15,0.019380618857568862,5.2092873532166635e-15,8.487564966887345e-16,5.2092873532166635e-15,0.024224362698730535,0.999706547684517,5.064205261821929e-15,1.0000000000000342,0.7933653746070354,7.257326717487569e-16,False,True,False,True,True,False,False
up_proj,14,1234,adamw,10,1.2235944244765733,1.223645225367732,1.2235944244765733,5.080089115860886e-05,0.0,0.03361408400896697,0.09743322247471804,0.009712382672146464,1.2709976157584152e-15,5.096151753996844e-15,0.09501251580066714,0.9955457863564511,5.028191666256578e-15,0.9999999999999687,0.8148572775587314,1.1924240953242339e-15,False,True,False,True,True,False,False
up_proj,14,1234,adamw,50,0.08276329046475311,0.08330921102360622,0.08276329046475313,0.000545920558853108,1.3877787807814457e-17,0.2404109135628117,0.2651269476165922,0.0276197398892369,3.483858239406241e-15,5.7362870246949125e-15,0.26476861527415757,0.9675781794231647,5.144660855962161e-15,0.9999999999999843,0.8004280137204851,3.3995736311532853e-15,False,True,False,True,True,False,False
up_proj,15,1234,adamw,1,1.378953694277235,1.378953694277235,1.378953694277235,0.0,0.0,2.5170178059117946e-15,0.019447641424903482,1.796839784984699e-15,3.426956601012608e-16,1.796839784984699e-15,0.023682163633162532,0.9997197470657738,1.790661297434089e-15,0.9999999999999674,0.7250837958226642,7.730486171829505e-16,False,True,False,True,True,False,False
up_proj,15,1234,adamw,10,1.2401350261196855,1.2440642327991938,1.2401350261196855,0.003929206679508246,0.0,0.0914565583884435,0.09624177425276798,0.017094384426128692,8.526326397780614e-16,1.977993448841818e-15,0.09381742975461693,0.9956385795494568,2.1113164614115463e-15,1.0000000000000282,0.7451580279176004,1.0834867224494184e-15,False,True,False,True,True,False,False
up_proj,15,1234,adamw,50,0.07620468134777325,0.08110852863198689,0.07620468134777385,0.004903847284213642,5.967448757360216e-16,0.41605869888541946,0.25531089065493917,0.06136454426910429,2.0737471174760044e-15,3.4877448737538018e-15,0.25276193567778804,0.969573782813379,3.3524036532103092e-15,0.9999999999999796,1.1709317494765397,2.163791174091454e-15,False,True,False,True,True,False,False
up_proj,16,1234,adamw,1,1.3499575735478506,1.3499575735478508,1.3499575735478508,2.220446049250313e-16,2.220446049250313e-16,3.1289440575400875e-15,0.01832189229592632,3.775953743513018e-15,5.312934734593668e-17,3.775953743513018e-15,0.023693040517257142,0.9997193837974525,3.807940565875006e-15,1.000000000000004,0.5977477676042842,5.723156941072446e-17,False,True,False,True,True,False,False
up_proj,16,1234,adamw,10,1.2123492108746725,1.224274082002589,1.2123492108746725,0.011924871127916514,0.0,0.2284941496135498,0.08662215886186606,0.03968591783042465,1.1823145811542353e-15,3.726042270892228e-15,0.0925778593954514,0.9957475044979407,3.939395943626951e-15,1.0000000000000078,0.5682380335536893,1.2337791679817809e-15,False,True,False,True,True,False,False
up_proj,16,1234,adamw,50,0.05248378341673074,0.05957793075904324,0.052483783416730774,0.0070941473423125,3.469446951953614e-17,1.1016982850206443,0.1934863673773271,0.0905251514282817,2.650057031901141e-15,3.2016362785840558e-15,0.19253115612615654,0.9813990634872272,3.3840910688556846e-15,0.9999999999999893,1.1877101376580248,2.6958994583054183e-15,False,True,False,True,True,False,False
up_proj,17,1234,adamw,1,1.3283166386991514,1.3283166386991514,1.3283166386991514,0.0,0.0,2.806349793421319e-15,0.022648559113902574,4.599619470968554e-15,3.1095832484564135e-16,4.599619470968554e-15,0.028555803938033877,0.9995923262707573,4.551808193762144e-15,1.0000000000000169,0.697280044925364,1.3055105030654672e-15,False,True,False,True,True,False,False
up_proj,17,1234,adamw,10,1.1960795183783226,1.2148144846736226,1.1960795183783226,0.018734966295300026,0.0,0.3329177158626271,0.10583827835494566,0.06563280662027592,1.3852827313618553e-15,4.538782377399554e-15,0.12057675035871439,0.992752018880509,4.68576208240882e-15,0.9999999999999958,0.6526887142820262,2.078874832452009e-15,False,True,False,True,True,False,False
up_proj,17,1234,adamw,50,0.08177316452256651,0.10799757944961422,0.08177316452256633,0.026224414927047704,1.8041124150158794e-16,1.132370197638401,0.2375063318443587,0.22058784767762202,4.038837108231181e-15,5.815316729065651e-15,0.2614621653995421,0.9653258108626444,5.436928422967298e-15,0.9999999999999609,1.6948575079634638,4.296335446922283e-15,False,True,False,True,True,False,False
up_proj,18,1234,adamw,1,1.3589682647226153,1.3589682647226153,1.3589682647226153,0.0,0.0,3.339642800875812e-15,0.02284829811108917,7.497167850976603e-15,4.6138603495958645e-15,7.497167850976603e-15,0.02866667035445937,0.999589297000006,8.754950958279834e-15,1.0000000000000036,0.7010684744242183,8.625707432492251e-15,False,True,False,True,True,False,False
up_proj,18,1234,adamw,10,1.2278243983228823,1.245949640859536,1.2278243983228823,0.01812524253665382,0.0,0.32941043942767234,0.10783569042992813,0.0666194135877137,5.710820921167518e-15,7.891483126192889e-15,0.12291316919612627,0.9924588251077214,9.623485597558188e-15,1.0000000000000138,0.6630597482003479,9.44811082789864e-15,False,True,False,True,True,False,False
up_proj,18,1234,adamw,50,0.1001197916027141,0.11902951683387399,0.10011979160271353,0.018909725231159885,5.689893001203927e-16,1.1688522598939761,0.26453035644266143,0.26518491551248896,1.435949192533092e-14,1.84286416949734e-14,0.2948364564665452,0.9557044764568297,1.721748003856505e-14,1.0000000000000127,1.7025769602628251,1.550018254261872e-14,False,True,False,True,True,False,False
up_proj,19,1234,adamw,1,1.3929398680211131,1.3929398680211131,1.3929398680211131,0.0,0.0,2.439041566420278e-15,0.023728099007621652,3.720265525866548e-15,1.1446053919574247e-16,3.720265525866548e-15,0.030251492321846117,0.9995426570002798,3.683690607278137e-15,1.0000000000000104,0.716456893641385,1.2003279529521454e-16,False,True,False,True,True,False,False
up_proj,19,1234,adamw,10,1.25534691106596,1.2808486373339811,1.2553469110659599,0.025501726268021052,2.220446049250313e-16,0.38233911895321354,0.11251490396140255,0.08489016180349937,7.975105276483361e-16,3.628669757240054e-15,0.13583748629256584,0.9907610174086816,3.686840938861676e-15,0.9999999999999996,0.6479179740615078,8.12815230003581e-16,False,True,False,True,True,False,False
up_proj,19,1234,adamw,50,0.07113629243976807,0.10287930550245243,0.07113629243976809,0.03174301306268436,1.3877787807814457e-17,1.0712965105916148,0.22812534362539935,0.26410431343762153,1.9086562837224804e-15,3.842097091872653e-15,0.27227380875031454,0.9641857501883707,3.366599579397282e-15,1.000000000000044,2.2838823488504922,1.900212651486011e-15,False,True,False,True,True,False,False
up_proj,20,1234,adamw,1,1.3976515189177905,1.3976515189177905,1.3976515189177905,0.0,0.0,2.5700508397676953e-15,0.02443811878653996,1.0455563005513296e-14,8.533409345449537e-17,1.0455563005513296e-14,0.03044359036892562,0.9995368301848203,1.0075625448424599e-14,0.9999999999999952,0.7327894227585677,8.185188314741612e-17,False,True,False,True,True,False,False
up_proj,20,1234,adamw,10,1.2516086978746337,1.283487020649571,1.251608697874634,0.031878322774937295,2.220446049250313e-16,0.3987302491302329,0.12303560377568572,0.08988912377716941,1.6477558683702535e-15,1.0103043030750968e-14,0.14567679661297944,0.9893747540438991,9.941498602688124e-15,0.999999999999978,0.6608661880367944,1.681715902829883e-15,False,True,False,True,True,False,False
up_proj,20,1234,adamw,50,0.054876235945789345,0.1069000227219295,0.054876235945789525,0.052023786776140155,1.8041124150158794e-16,1.0190681194215074,0.22741042665174352,0.3104924462935164,3.6212117095958145e-15,9.502145881322127e-15,0.29128864353262723,0.9603084530871984,8.605849655814181e-15,0.999999999999991,2.797905676178688,3.675196292163624e-15,False,True,False,True,True,False,False
up_proj,21,1234,adamw,1,1.433141352254687,1.433141352254687,1.433141352254687,0.0,0.0,2.6681876036983875e-15,0.027547359679120385,4.1004083559715084e-15,3.726729886829996e-15,4.1004083559715084e-15,0.03547283696221985,0.9993707080267092,5.422683557682211e-15,1.0000000000000506,1.1291121335042584,4.115830182516428e-15,False,True,False,True,True,False,False
up_proj,21,1234,adamw,10,1.2925340562720296,1.3201340935522599,1.2925340562720296,0.027600037280230305,0.0,0.4192208651421285,0.1334451771389783,0.11343107144847217,4.561855552464615e-15,4.63593141521449e-15,0.17013509905315222,0.9854551329210284,6.307733643413151e-15,1.0000000000000286,1.4108600451477005,4.859382437638095e-15,False,True,False,True,True,False,False
up_proj,21,1234,adamw,50,0.08615966012687512,0.16556338621032576,0.086159660126876,0.07940372608345064,8.743006318923108e-16,1.1236684770125982,0.39291212633097883,0.4972720647190124,5.821352901567641e-15,6.030826994234546e-15,0.4936143972730887,0.8742517315618661,7.322002737080127e-15,1.000000000000001,4.119237773080719,6.003350951389735e-15,False,True,False,True,True,False,False
up_proj,22,1234,adamw,1,1.4106004260306033,1.4106004260306033,1.4106004260306033,0.0,0.0,2.4716293090977254e-15,0.025562283357069924,1.8509159281300313e-15,3.694243943850093e-16,1.8509159281300313e-15,0.032043586974073036,0.9994865302572643,1.8802952847668757e-15,0.9999999999999798,1831.023756017739,3.8272846406898694e-16,False,True,False,True,True,False,False
up_proj,22,1234,adamw,10,1.2603230897798945,2.355486806612353,1.2603230897798945,1.0951637168324584,0.0,0.999152002024647,0.2627413195865888,0.38475795178848055,8.248237564752708e-16,2.0245915935278153e-15,0.45382323507674094,0.8912944769326523,2.1573290980770707e-15,0.9999999999999302,110572.36339026612,8.75657868390699e-16,False,True,False,True,True,False,False
up_proj,22,1234,adamw,50,0.07766673427171218,1.763168388995719,0.07766673427171226,1.685501654724007,8.326672684688674e-17,1.074919229139213,0.6816185233841002,0.9979049947355977,2.4730909867230485e-15,3.3403606147647494e-15,0.9965463972028671,0.25585445551245334,3.2005202770850818e-15,0.9999999999999778,8532.265576063093,2.509579446844601e-15,False,True,False,True,True,False,False
up_proj,23,1234,adamw,1,1.406646360635016,1.4066463606350157,1.4066463606350157,2.220446049250313e-16,2.220446049250313e-16,2.9091610435159297e-15,0.029523979518569003,1.2908564182828552e-15,1.7673518560231815e-16,1.2908564182828552e-15,0.03669066177679671,0.9993271486573387,1.2896474526856474e-15,1.000000000000004,540.0934189658075,1.96446104140344e-16,False,True,False,True,True,False,False
up_proj,23,1234,adamw,10,1.270211116126153,1.9371447455081177,1.270211116126153,0.6669336293819648,0.0,1.0778509208534588,0.2415976275711276,0.38524485340852765,8.245414583055738e-16,1.5135750797505286e-15,0.44945581505676563,0.8939746359450945,1.7005362290583434e-15,1.0000000000000497,14263.307250764705,8.364426532694763e-16,False,True,False,True,True,False,False
up_proj,23,1234,adamw,50,0.06345467617121921,1.3878419048406998,0.06345467617121921,1.3243872286694807,0.0,0.9960502301332663,0.6827932695046354,1.0074395901364437,2.1392736428219317e-15,2.4855113629419686e-15,1.002563242417192,0.2307810510500212,2.629342824304564e-15,0.9999999999999876,7150.490823300194,2.163103688549966e-15,False,True,False,True,True,False,False
down_proj,0,1234,adamw,1,2.7735674755530018,2.7735674755530018,2.7735674755530018,0.0,0.0,1.7338439344193766e-15,9.248320049284172e-17,5.2033484924996466e-17,9.248320049284172e-17,5.2033484924996466e-17,1.0940174435926311e-16,1.0000000000000053,1.0940174435926311e-16,1.0000000000000053,1.7346830875707226e-15,1.7346830875707226e-15,True,True,True,True,False,False,False
down_proj,0,1234,adamw,10,2.356359055146858,2.3563590551468576,2.3563590551468576,4.440892098500626e-16,4.440892098500626e-16,2.002496227520726e-14,6.524137325601904e-16,1.203926350362515e-15,6.524137325601904e-16,1.203926350362515e-15,1.3779515069936079e-15,1.0000000000000104,1.3779515069936079e-15,1.0000000000000104,1.0261471976536316e-14,1.0261471976536316e-14,True,True,True,True,False,False,False
down_proj,0,1234,adamw,50,0.08327511944022803,0.08327511944022808,0.08327511944022808,5.551115123125783e-17,5.551115123125783e-17,1.0387474046960533e-12,1.7751734422724282e-15,3.1071975347053294e-15,1.7751734422724282e-15,3.1071975347053294e-15,3.5158561498241745e-15,1.0000000000000735,3.5158561498241745e-15,1.0000000000000735,7.131473478707278e-13,7.131473478707278e-13,True,True,True,True,False,False,False
down_proj,1,1234,adamw,1,2.4504445004628717,2.4504445004628717,2.4504445004628717,0.0,0.0,1.9827218880751846e-15,3.1258260852993524e-16,2.176452350409712e-13,3.1258260852993524e-16,2.176452350409712e-13,2.172094981817478e-13,0.9999999999999915,2.172094981817478e-13,0.9999999999999915,1.983462799706873e-15,1.983462799706873e-15,True,True,True,True,False,False,False
down_proj,1,1234,adamw,10,2.0700383413307413,2.07003834133074,2.07003834133074,1.3322676295501878e-15,1.3322676295501878e-15,9.775432698441466e-14,2.5190998502973537e-14,2.1129481727674188e-13,2.5190998502973537e-14,2.1129481727674188e-13,2.1149493712964865e-13,0.9999999999999798,2.1149493712964865e-13,0.9999999999999798,1.016534638426765e-13,1.016534638426765e-13,True,True,True,True,False,False,False
down_proj,1,1234,adamw,50,0.09111125671836104,0.09111125671840824,0.09111125671840824,4.719835633437697e-14,4.719835633437697e-14,1.1777832201644836e-12,1.2349929340992204e-13,5.805527789567458e-13,1.2349929340992204e-13,5.805527789567458e-13,5.670487285306932e-13,0.9999999999999529,5.670487285306932e-13,0.9999999999999529,1.7553804822681796e-12,1.7553804822681796e-12,True,True,True,True,False,False,False
down_proj,2,1234,adamw,1,2.4656863454337214,2.465686345433722,2.465686345433722,4.440892098500626e-16,4.440892098500626e-16,2.0902394575938136e-15,2.688731637884664e-16,2.139390155728714e-15,2.688731637884664e-16,2.139390155728714e-15,2.1739068650172686e-15,0.9999999999999711,2.1739068650172686e-15,0.9999999999999711,2.0912487870811674e-15,2.0912487870811674e-15,True,True,True,True,False,False,False
down_proj,2,1234,adamw,10,2.0932066050286804,2.0932066050286804,2.0932066050286804,0.0,0.0,1.7225447835904987e-14,8.9193248804491e-16,2.548225553671661e-15,8.9193248804491e-16,2.548225553671661e-15,2.7278308909547897e-15,0.9999999999999905,2.7278308909547897e-15,0.9999999999999905,1.4519379910884907e-14,1.4519379910884907e-14,True,True,True,True,False,False,False
down_proj,2,1234,adamw,50,0.11974979962480502,0.11974979962480531,0.11974979962480531,2.914335439641036e-16,2.914335439641036e-16,7.410296735631234e-13,2.5028571646042493e-15,6.681666758691983e-15,2.5028571646042493e-15,6.681666758691983e-15,6.868953536686046e-15,0.999999999999945,6.868953536686046e-15,0.999999999999945,5.74778612115586e-13,5.74778612115586e-13,True,True,True,True,False,False,False
down_proj,3,1234,adamw,1,2.5776923936752443,2.5776923936752447,2.5776923936752447,4.440892098500626e-16,4.440892098500626e-16,3.4242002607940006e-15,2.2760234960741486e-14,4.7612714145819226e-15,2.2760234960741486e-14,4.7612714145819226e-15,2.3046271578699045e-14,0.9999999999999757,2.3046271578699045e-14,0.9999999999999757,3.4246656387221574e-15,3.4246656387221574e-15,True,True,True,True,False,False,False
